Ingrediente_original,Ingrediente_limpio,Es_valido
copper-lysine,ingrediente_basura,0
copperiisulphate,ingrediente_basura,0
copra,ingrediente_basura,0
coprah,ingrediente_basura,0
coq,ingrediente_basura,0
coral,ingrediente_basura,0
cordata,ingrediente_basura,0
cordial,ingrediente_basura,0
cordifolia,ingrediente_basura,0
cordyceps,ingrediente_basura,0
core,ingrediente_basura,0
coriader,ingrediente_basura,0
coriander,ingrediente_basura,0
coriander*,ingrediente_basura,0
coriander.,ingrediente_basura,0
coriander.cooked,ingrediente_basura,0
coriander.ingredients,ingrediente_basura,0
coriander.packaged,ingrediente_basura,0
coriander.sausage,ingrediente_basura,0
coriander.this,ingrediente_basura,0
corianderblack,ingrediente_basura,0
coriandercashew,ingrediente_basura,0
corianderchinese,ingrediente_basura,0
corianderpeanuts,ingrediente_basura,0
coriandrum,ingrediente_basura,0
corinder,ingrediente_basura,0
corinth,ingrediente_basura,0
corlander,ingrediente_basura,0
corm,ingrediente_basura,0
corn,ingrediente_basura,0
corn*,ingrediente_basura,0
corn**,ingrediente_basura,0
corn/maize,maize,1
corned,ingrediente_basura,0
corner,ingrediente_basura,0
cornflakes,ingrediente_basura,0
cornflour,ingrediente_basura,0
cornflour*,ingrediente_basura,0
cornflour.,ingrediente_basura,0
cornflour.allergy,ingrediente_basura,0
cornflour.chocolate,ingrediente_basura,0
cornflour.herb,ingrediente_basura,0
cornflour.ingredients,ingrediente_basura,0
cornflour.packaged,ingrediente_basura,0
cornflour.reduced,ingrediente_basura,0
cornflour.sea,ingrediente_basura,0
cornflourallergy,ingrediente_basura,0
cornflourcooked,ingrediente_basura,0
cornflourfortified,ingrediente_basura,0
cornfloursulphur,ingrediente_basura,0
cornflower,ingrediente_basura,0
cornflowers,ingrediente_basura,0
cornichons,ingrediente_basura,0
cornichons*,ingrediente_basura,0
cornish,ingrediente_basura,0
cornmeal,ingrediente_basura,0
cornmeal*,ingrediente_basura,0
corns,ingrediente_basura,0
corns.,ingrediente_basura,0
corns.contains,ingrediente_basura,0
cornstarch,ingrediente_basura,0
cornstarch*,ingrediente_basura,0
cornstarch.,ingrediente_basura,0
cornsyrup,ingrediente_basura,0
cornsyrup*,ingrediente_basura,0
coronation,ingrediente_basura,0
correctly,ingrediente_basura,0
corrector,ingrediente_basura,0
corresponding,ingrediente_basura,0
corriander,ingrediente_basura,0
corsican,ingrediente_basura,0
corylus,ingrediente_basura,0
cos,ingrediente_basura,0
cos.to,ingrediente_basura,0
costa,ingrediente_basura,0
cotains,ingrediente_basura,0
cototal,ingrediente_basura,0
cotswold,ingrediente_basura,0
cotta,ingrediente_basura,0
cottage,ingrediente_basura,0
cottagecheese,cheese,1
cotto,ingrediente_basura,0
cotton,ingrediente_basura,0
cotton.,ingrediente_basura,0
cottonseed,ingrediente_basura,0
cottonwood,ingrediente_basura,0
cougerette,ingrediente_basura,0
could,ingrediente_basura,0
coulis,ingrediente_basura,0
coumarin,ingrediente_basura,0
coumarin*,ingrediente_basura,0
coumarin**,ingrediente_basura,0
coumarin.,ingrediente_basura,0
counters,ingrediente_basura,0
countries,ingrediente_basura,0
country,ingrediente_basura,0
country.,ingrediente_basura,0
county,ingrediente_basura,0
courgette,ingrediente_basura,0
courgette*,ingrediente_basura,0
courgetted,ingrediente_basura,0
courgettes,ingrediente_basura,0
courgettes*,ingrediente_basura,0
courgettes.,ingrediente_basura,0
courgetteâ€,ingrediente_basura,0
courmarin,ingrediente_basura,0
courmarin.,ingrediente_basura,0
course,ingrediente_basura,0
courverture,ingrediente_basura,0
courveture,ingrediente_basura,0
courvoisierâ®,ingrediente_basura,0
courvoisierâ®vs,ingrediente_basura,0
cous,ingrediente_basura,0
couscous,ingrediente_basura,0
couverture,ingrediente_basura,0
coverage,ingrediente_basura,0
covered,ingrediente_basura,0
covering,ingrediente_basura,0
coveringcontains,ingrediente_basura,0
coverture,ingrediente_basura,0
cow,ingrediente_basura,0
cow's,ingrediente_basura,0
cow's&#,ingrediente_basura,0
cow's*,ingrediente_basura,0
cow'scream,ingrediente_basura,0
cow'sfermented,ingrediente_basura,0
cow'sincluding,ingrediente_basura,0
cow'smilk,milk,1
cow'smilk*,milk,1
cow'smilk.,milk,1
cow'smilk.salt,milk,1
cow'smilkcheese,milk,1
cow'smilkfermented,milk,1
cow'smilkpowder,milk,1
cow'spowder,ingrediente_basura,0
cow'swhey,ingrediente_basura,0
cowberry*,ingrediente_basura,0
cowmilk,milk,1
cows,ingrediente_basura,0
cows',ingrediente_basura,0
cows'*,ingrediente_basura,0
cows'milk,milk,1
cows'milk.,milk,1
cows'milk.blue,milk,1
cows'milk.cows'milk,milk,1
cows'milk.french,milk,1
cows'milk.ingredients,milk,1
cows'milk.mature,milk,1
cows'milk.packaged,milk,1
cows'milk.produced,milk,1
cows'milk.red,milk,1
cows'milk.use,milk,1
cows'milkconcentrate,milk,1
cows'milkcontains,milk,1
cows'milkfat,milk,1
cows'milkingredients,milk,1
cows'milkmineral,milk,1
cows'milkminimum,milk,1
cows'milkpackaged,milk,1
cows'milkpowder,milk,1
cows'milkpowder.,milk,1
cows'milkpowder.packaged,milk,1
cows'milkprotein,milk,1
cows'milkprotein.,milk,1
cows'milkproteins,milk,1
cows'milkproteins.,milk,1
cows'milkproteins.not,milk,1
cows'milksugar,milk,1
cows'powder,ingrediente_basura,0
cows'wholemilk,milk,1
cows'wholemilkpowder,milk,1
cows.,ingrediente_basura,0
cowsfrench,ingrediente_basura,0
cowslip,ingrediente_basura,0
cowsmilk,milk,1
cowsmilk.,milk,1
cowsmilkwholemilk,milk,1
cowswhole,ingrediente_basura,0
cox,ingrediente_basura,0
cr,ingrediente_basura,0
crab,ingrediente_basura,0
crabcrustacean,ingrediente_basura,0
crabmeat,ingrediente_basura,0
crabmeatcrustacean,ingrediente_basura,0
crabmeatcrustacean.,ingrediente_basura,0
cracked,ingrediente_basura,0
cracked-cell,ingrediente_basura,0
cracked-cell*,ingrediente_basura,0
cracked.,ingrediente_basura,0
crackedgrains,ingrediente_basura,0
crackedkernels,ingrediente_basura,0
crackedmustardseed,ingrediente_basura,0
crackedmustardseeds,ingrediente_basura,0
crackedrye,ingrediente_basura,0
crackedseed,ingrediente_basura,0
crackedseeds,ingrediente_basura,0
crackedwheat,ingrediente_basura,0
cracker,ingrediente_basura,0
cracker.fortified,ingrediente_basura,0
crackers,ingrediente_basura,0
crackled,ingrediente_basura,0
crackles,ingrediente_basura,0
crackling,ingrediente_basura,0
craega,ingrediente_basura,0
craft,ingrediente_basura,0
crafted,ingrediente_basura,0
craigavon,ingrediente_basura,0
crambe,ingrediente_basura,0
cramberries,berrie,1
cranberries,berrie,1
cranberries*,berrie,1
cranberry,ingrediente_basura,0
cranberry*,ingrediente_basura,0
cranberry-dip,ingrediente_basura,0
cranberry.,ingrediente_basura,0
crangon,ingrediente_basura,0
crassostrea,ingrediente_basura,0
crataegus,ingrediente_basura,0
crayfish,fish,1
cream,ingrediente_basura,0
cream*,ingrediente_basura,0
cream.,ingrediente_basura,0
creamand,ingrediente_basura,0
creamaqua,ingrediente_basura,0
creamcheese.,cheese,1
creamcows'milk,milk,1
creamcream,ingrediente_basura,0
creamed,ingrediente_basura,0
creamer,ingrediente_basura,0
creamery,ingrediente_basura,0
creamg,ingrediente_basura,0
creammilk,milk,1
creammilk*,milk,1
creammilkpowder,milk,1
creampowder,ingrediente_basura,0
creampowder*,ingrediente_basura,0
creamrice,rice,1
creams,ingrediente_basura,0
creamskimmedpowder,ingrediente_basura,0
creamsugar,ingrediente_basura,0
creamwater,ingrediente_basura,0
creamy,ingrediente_basura,0
cream},ingrediente_basura,0
creamâ®,ingrediente_basura,0
created,ingrediente_basura,0
creatine,ingrediente_basura,0
creme,ingrediente_basura,0
cremoris,ingrediente_basura,0
crepes,ingrediente_basura,0
crescenza,ingrediente_basura,0
crescenzacheese,cheese,1
crescenzapowder,ingrediente_basura,0
cress,ingrediente_basura,0
cressingredients,ingrediente_basura,0
crest,ingrediente_basura,0
crete,ingrediente_basura,0
crevettes,ingrediente_basura,0
cricket,ingrediente_basura,0
crickets,ingrediente_basura,0
crimson,ingrediente_basura,0
crinkle,ingrediente_basura,0
crinklys,ingrediente_basura,0
criollo,ingrediente_basura,0
criollo/,ingrediente_basura,0
crips,ingrediente_basura,0
cripsy,ingrediente_basura,0
crisp,ingrediente_basura,0
crisp*,ingrediente_basura,0
crisped,ingrediente_basura,0
crispedpieces,ingrediente_basura,0
crispedsoyapieces,ingrediente_basura,0
crispes,ingrediente_basura,0
crispie,ingrediente_basura,0
crispies,ingrediente_basura,0
crispies*,ingrediente_basura,0
crisps,ingrediente_basura,0
crispsoatflour,ingrediente_basura,0
crispswheatflour,ingrediente_basura,0
crispum,ingrediente_basura,0
crispus,ingrediente_basura,0
crispy,ingrediente_basura,0
crispyallergy,ingrediente_basura,0
crithmum,ingrediente_basura,0
croatian,ingrediente_basura,0
croissant,ingrediente_basura,0
croissants,ingrediente_basura,0
crop,ingrediente_basura,0
croscarmellose,ingrediente_basura,0
crospovidone,ingrediente_basura,0
cross,ingrediente_basura,0
cross-linked,ingrediente_basura,0
crosslinked,ingrediente_basura,0
crosspolymer,ingrediente_basura,0
crostini,ingrediente_basura,0
crouton,ingrediente_basura,0
croutons,ingrediente_basura,0
crown,ingrediente_basura,0
croã»tons,ingrediente_basura,0
crude,ingrediente_basura,0
cruditã©s,ingrediente_basura,0
crudo,ingrediente_basura,0
crudo.,ingrediente_basura,0
crumb,ingrediente_basura,0
crumb**,ingrediente_basura,0
crumble,ingrediente_basura,0
crumbled,ingrediente_basura,0
crumbles,ingrediente_basura,0
crumbs,ingrediente_basura,0
crumbã‚,ingrediente_basura,0
crunch,ingrediente_basura,0
crunch*,ingrediente_basura,0
cruncher,ingrediente_basura,0
crunchie,ingrediente_basura,0
crunchies,ingrediente_basura,0
crunchy,ingrediente_basura,0
crunchyground,ingrediente_basura,0
crusatceans,ingrediente_basura,0
crush,ingrediente_basura,0
crushed,ingrediente_basura,0
crushedkernels,ingrediente_basura,0
crushedmustardseeds,ingrediente_basura,0
crushedpeanuts,ingrediente_basura,0
crushedsesame,ingrediente_basura,0
crushedwheat,ingrediente_basura,0
crushedwheatgluten,ingrediente_basura,0
crust,ingrediente_basura,0
crustacean,ingrediente_basura,0
crustacean.,ingrediente_basura,0
crustacean.ingredients,ingrediente_basura,0
crustaceans.,ingrediente_basura,0
crustaceans.ingredients,crustaceans,1
crusteacean,tea,1
crusted,ingrediente_basura,0
cruz,ingrediente_basura,0
cryptomeria,ingrediente_basura,0
crystal,ingrediente_basura,0
crystalbarleymalt,ingrediente_basura,0
crystalised,ingrediente_basura,0
crystalized,ingrediente_basura,0
crystallised,ingrediente_basura,0
crystallized,ingrediente_basura,0
crystalmalt,ingrediente_basura,0
crystals,ingrediente_basura,0
crystalsâ—_,ingrediente_basura,0
crã¨me,ingrediente_basura,0
crã©me,ingrediente_basura,0
crãªpe,ingrediente_basura,0
crãªpes,ingrediente_basura,0
crãªt,ingrediente_basura,0
cube,ingrediente_basura,0
cubeb,ingrediente_basura,0
cubeba,ingrediente_basura,0
cubebs,ingrediente_basura,0
cubes,ingrediente_basura,0
cubes*,ingrediente_basura,0
cubes.,ingrediente_basura,0
cubes.ã‚,ingrediente_basura,0
cucumber,ingrediente_basura,0
cucumber.,ingrediente_basura,0
cucumber.ingredients,ingrediente_basura,0
cucumbers,ingrediente_basura,0
cucumis,ingrediente_basura,0
cucurbita,ingrediente_basura,0
culinary,ingrediente_basura,0
cultivated,ingrediente_basura,0
cultivation,ingrediente_basura,0
culture,ingrediente_basura,0
culture*,ingrediente_basura,0
culture*.*non-organic,ingrediente_basura,0
culture.,ingrediente_basura,0
culture.extra,ingrediente_basura,0
culture.ingredients,ingrediente_basura,0
culture.medium,ingrediente_basura,0
culture.prepared,ingrediente_basura,0
culture.quick,ingrediente_basura,0
culture.wheat,ingrediente_basura,0
cultured,ingrediente_basura,0
culturedmilkandcream,milk,1
cultures,ingrediente_basura,0
cultures*,ingrediente_basura,0
cultures**,ingrediente_basura,0
cultures*.,ingrediente_basura,0
cultures.,ingrediente_basura,0
culturesapple,apple,1
culturespeach,ingrediente_basura,0
culturesraspberry,ingrediente_basura,0
culturesreconstituted,ingrediente_basura,0
culturesstrawberry,ingrediente_basura,0
culturesvanilla,ingrediente_basura,0
culturetaw,ingrediente_basura,0
culturewensleydale,ingrediente_basura,0
cumberland,ingrediente_basura,0
cumin,ingrediente_basura,0
cumin*,ingrediente_basura,0
cumin.,ingrediente_basura,0
cumin.chicken,chicken,1
cuminsweet,ingrediente_basura,0
cummin,ingrediente_basura,0
cup,ingrediente_basura,0
cupana,ingrediente_basura,0
cupcake,ingrediente_basura,0
cupcakes,ingrediente_basura,0
cupressus,ingrediente_basura,0
cupric,ingrediente_basura,0
cups,ingrediente_basura,0
cupuaã§o,ingrediente_basura,0
curcum,ingrediente_basura,0
curcuma,ingrediente_basura,0
curcuma.,ingrediente_basura,0
curcuma.gluten,ingrediente_basura,0
curcumin,ingrediente_basura,0
curcumin.,ingrediente_basura,0
curcumin.allergy,ingrediente_basura,0
curcumin.blackcurrant,ingrediente_basura,0
curcumin.cooked,ingrediente_basura,0
curcumin.garam,ingrediente_basura,0
curcumin.ingredients,ingrediente_basura,0
curcumin.not,ingrediente_basura,0
curcumin.pink,ingrediente_basura,0
curcumin.raspberry,ingrediente_basura,0
curcumin.ã‚,ingrediente_basura,0
curcuminallergy,ingrediente_basura,0
curcumindextrose,ingrediente_basura,0
curcuminfruittella,ingrediente_basura,0
curcuminglucose,ingrediente_basura,0
curcuminnectarine,ingrediente_basura,0
curcuminruskpickled,ingrediente_basura,0
curcuminsugar,ingrediente_basura,0
curcumintutti,ingrediente_basura,0
curcuminvanilla,ingrediente_basura,0
curcuminwater,ingrediente_basura,0
curcuminwheatrusk,ingrediente_basura,0
curcuminwheatruskmaize,maize,1
curcuminwheatruskpickled,ingrediente_basura,0
curcuminwheatruskreally,ingrediente_basura,0
curcuminã‚ã‚ã‚,ingrediente_basura,0
curd,ingrediente_basura,0
curds,ingrediente_basura,0
curdsugar,ingrediente_basura,0
cure,ingrediente_basura,0
cured,ingrediente_basura,0
curing,ingrediente_basura,0
curing.,ingrediente_basura,0
curl,ingrediente_basura,0
curls,ingrediente_basura,0
curls*,ingrediente_basura,0
curlscontain,ingrediente_basura,0
curlscontains,ingrediente_basura,0
curlssugar,ingrediente_basura,0
curly,ingrediente_basura,0
curmin,ingrediente_basura,0
currant,ingrediente_basura,0
currants,ingrediente_basura,0
currants*,ingrediente_basura,0
currants.brandy,ingrediente_basura,0
curried,ingrediente_basura,0
curry,ingrediente_basura,0
curry*,ingrediente_basura,0
custard,ingrediente_basura,0
customer,ingrediente_basura,0
customers,ingrediente_basura,0
cut,ingrediente_basura,0
cuticle,ingrediente_basura,0
cuticleaqua,ingrediente_basura,0
cutlets,ingrediente_basura,0
cuts,ingrediente_basura,0
cuttlefish,fish,1
cwheat,ingrediente_basura,0
cyamopsis,ingrediente_basura,0
cyanobalamin,ingrediente_basura,0
cyanocobalamin,ingrediente_basura,0
cyanocobalamine,ingrediente_basura,0
cyanocobalomin,ingrediente_basura,0
cyanus,ingrediente_basura,0
cyclamate,ingrediente_basura,0
cyclamates,ingrediente_basura,0
cyclaminians,ingrediente_basura,0
cyclodextrin,ingrediente_basura,0
cyclodextrin/tocopherol,ingrediente_basura,0
cyclohexasiloxane,ingrediente_basura,0
cyclohexene,ingrediente_basura,0
cyclomethicone,ingrediente_basura,0
cyclopentasiloxane,ingrediente_basura,0
cyclopterus,ingrediente_basura,0
cyclotetrasiloxane,ingrediente_basura,0
cyder,ingrediente_basura,0
cymbopogon,ingrediente_basura,0
cynara,ingrediente_basura,0
cyperus,ingrediente_basura,0
cypress,ingrediente_basura,0
cysteine,ingrediente_basura,0
d,ingrediente_basura,0
d&c,ingrediente_basura,0
d'abeille,ingrediente_basura,0
d'abeille*,ingrediente_basura,0
d'affinois,ingrediente_basura,0
d'amalfi,ingrediente_basura,0
d'aubergne,ingrediente_basura,0
d'auvergne,ingrediente_basura,0
d'auvergnemilk,milk,1
d'ester,ingrediente_basura,0
d'origine,ingrediente_basura,0
d-alpha,ingrediente_basura,0
d-biotin,ingrediente_basura,0
d-calcium,ingrediente_basura,0
d-glucopyranose,ingrediente_basura,0
d-glucose,ingrediente_basura,0
d-glucronolactone,ingrediente_basura,0
d-glucuronolactone,ingrediente_basura,0
d-limonene,ingrediente_basura,0
d-pantothenate,ingrediente_basura,0
d-sorbitol,ingrediente_basura,0
d-xylose,ingrediente_basura,0
d.,ingrediente_basura,0
d.***equivalent,ingrediente_basura,0
d.c.,ingrediente_basura,0
d.e.,ingrediente_basura,0
d.fromage,ingrediente_basura,0
d.ingredients,ingrediente_basura,0
d.n/a,ingrediente_basura,0
d.o.p,ingrediente_basura,0
d.o.p.,ingrediente_basura,0
d.ã‚ã‚,ingrediente_basura,0
d/,ingrediente_basura,0
da,ingrediente_basura,0
daal,ingrediente_basura,0
daal*,ingrediente_basura,0
daffinois,ingrediente_basura,0
daikon,ingrediente_basura,0
daily,ingrediente_basura,0
daily.,ingrediente_basura,0
dailyavoid,ingrediente_basura,0
dairy,ingrediente_basura,0
dairy-free,ingrediente_basura,0
dairyleacheesedip,cheese,1
dairyleadip,ingrediente_basura,0
dairypopped,ingrediente_basura,0
dairyraspberry,ingrediente_basura,0
daisy,ingrediente_basura,0
daiyaâ„¢,ingrediente_basura,0
dal,ingrediente_basura,0
daliclass,ingrediente_basura,0
dall,ingrediente_basura,0
damage,ingrediente_basura,0
damascena,ingrediente_basura,0
damask,ingrediente_basura,0
damiana,ingrediente_basura,0
damson,ingrediente_basura,0
damsons,ingrediente_basura,0
danbo,ingrediente_basura,0
dandelion,ingrediente_basura,0
dandelion*,ingrediente_basura,0
dandenlion*,ingrediente_basura,0
daniel'sâ®,ingrediente_basura,0
daniel'sâ®tennessee,ingrediente_basura,0
danish,ingrediente_basura,0
danone,ingrediente_basura,0
danoneâ®,ingrediente_basura,0
darjeeling,ingrediente_basura,0
dark,ingrediente_basura,0
darker,ingrediente_basura,0
darkflour,ingrediente_basura,0
darkmalt,ingrediente_basura,0
darksaucecontains,ingrediente_basura,0
darksoysauce,ingrediente_basura,0
darnes,ingrediente_basura,0
darutoside,ingrediente_basura,0
dash,ingrediente_basura,0
dashi,ingrediente_basura,0
data,ingrediente_basura,0
date,ingrediente_basura,0
date.,ingrediente_basura,0
dates,ingrediente_basura,0
dates*,ingrediente_basura,0
dates.,ingrediente_basura,0
datterini,ingrediente_basura,0
datterino,ingrediente_basura,0
